Date,PX_Last,Bank's Rate,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
13/10/2006,3.838,2.25,,,,,,,,,,,,,,,,
16/10/2006,3.836,2.25,,,,,,,,,,,,,,,,
17/10/2006,3.808,2.25,,,,,,,,,,,,,,,,
18/10/2006,3.825,2.25,,,,,,,,,,,,,,,,
19/10/2006,3.852,2.25,,,,,,,,,,,,,,,,
20/10/2006,3.843,2.25,,,,,,,,,,,,,,,,
23/10/2006,3.882,2.25,,,,,,,,,,,,,,,,
24/10/2006,3.88,2.25,,,,,,,,,,,,,,,,
25/10/2006,3.89,2.25,,,,,,,,,,,,,,,,
26/10/2006,3.866,2.25,,,,,,,,,,,,,,,,
27/10/2006,3.821,2.25,,,,,,,,,,,,,,,,
30/10/2006,3.794,2.25,,,,,,,,,,,,,,,,
31/10/2006,3.747,2.25,,,,,,,,,,,,,,,,
1/11/2006,3.709,2.25,,,,,,,,,,,,,,,,
2/11/2006,3.752,2.25,,,,,,,,,,,,,,,,
3/11/2006,3.773,2.25,,,,,,,,,,,,,,,,
6/11/2006,3.803,2.25,,,,,,,,,,,,,,,,
7/11/2006,3.745,2.25,,,,,,,,,,,,,,,,
8/11/2006,3.759,2.25,,,,,,,,,,,,,,,,
9/11/2006,3.745,2.25,,,,,,,,,,,,,,,,
10/11/2006,3.713,2.25,,,,,,,,,,,,,,,,
13/11/2006,3.737,2.25,,,,,,,,,,,,,,,,
14/11/2006,3.72,2.25,,,,,,,,,,,,,,,,
15/11/2006,3.752,2.25,,,,,,,,,,,,,,,,
16/11/2006,3.751,2.25,,,,,,,,,,,,,,,,
17/11/2006,3.727,2.25,,,,,,,,,,,,,,,,
20/11/2006,3.709,2.25,,,,,,,,,,,,,,,,
21/11/2006,3.712,2.25,,,,,,,,,,,,,,,,
22/11/2006,3.712,2.25,,,,,,,,,,,,,,,,
23/11/2006,3.734,2.25,,,,,,,,,,,,,,,,
24/11/2006,3.689,2.25,,,,,,,,,,,,,,,,
27/11/2006,3.718,2.25,,,,,,,,,,,,,,,,
28/11/2006,3.702,2.25,,,,,,,,,,,,,,,,
29/11/2006,3.706,2.25,,,,,,,,,,,,,,,,
30/11/2006,3.687,2.25,,,,,,,,,,,,,,,,
1/12/2006,3.657,2.25,,,,,,,,,,,,,,,,
4/12/2006,3.671,2.25,,,,,,,,,,,,,,,,
5/12/2006,3.676,2.25,,,,,,,,,,,,,,,,
6/12/2006,3.689,2.25,,,,,,,,,,,,,,,,
7/12/2006,3.703,2.5,,,,,,,,,,,,,,,,
8/12/2006,3.725,2.5,,,,,,,,,,,,,,,,
11/12/2006,3.746,2.5,,,,,,,,,,,,,,,,
12/12/2006,3.745,2.5,,,,,,,,,,,,,,,,
13/12/2006,3.752,2.5,,,,,,,,,,,,,,,,
14/12/2006,3.778,2.5,,,,,,,,,,,,,,,,
15/12/2006,3.798,2.5,,,,,,,,,,,,,,,,
18/12/2006,3.824,2.5,,,,,,,,,,,,,,,,
19/12/2006,3.858,2.5,,,,,,,,,,,,,,,,
20/12/2006,3.862,2.5,,,,,,,,,,,,,,,,
21/12/2006,3.877,2.5,,,,,,,,,,,,,,,,
22/12/2006,3.888,2.5,,,,,,,,,,,,,,,,
25/12/2006,3.904,2.5,,,,,,,,,,,,,,,,
26/12/2006,3.904,2.5,,,,,,,,,,,,,,,,
27/12/2006,3.923,2.5,,,,,,,,,,,,,,,,
28/12/2006,3.956,2.5,,,,,,,,,,,,,,,,
29/12/2006,3.951,2.5,,,,,,,,,,,,,,,,
1/1/2007,3.966,2.5,,,,,,,,,,,,,,,,
2/1/2007,3.937,2.5,,,,,,,,,,,,,,,,
3/1/2007,3.95,2.5,,,,,,,,,,,,,,,,
4/1/2007,3.921,2.5,,,,,,,,,,,,,,,,
5/1/2007,3.973,2.5,,,,,,,,,,,,,,,,
8/1/2007,3.965,2.5,,,,,,,,,,,,,,,,
9/1/2007,3.997,2.5,,,,,,,,,,,,,,,,
10/1/2007,4.014,2.5,,,,,,,,,,,,,,,,
11/1/2007,4.009,2.5,,,,,,,,,,,,,,,,
12/1/2007,4.06,2.5,,,,,,,,,,,,,,,,
15/1/2007,4.05,2.5,,,,,,,,,,,,,,,,
16/1/2007,4.035,2.5,,,,,,,,,,,,,,,,
17/1/2007,4.039,2.5,,,,,,,,,,,,,,,,
18/1/2007,4.061,2.5,,,,,,,,,,,,,,,,
19/1/2007,4.047,2.5,,,,,,,,,,,,,,,,
22/1/2007,4.018,2.5,,,,,,,,,,,,,,,,
23/1/2007,4.017,2.5,,,,,,,,,,,,,,,,
24/1/2007,4.031,2.5,,,,,,,,,,,,,,,,
25/1/2007,4.072,2.5,,,,,,,,,,,,,,,,
26/1/2007,4.086,2.5,,,,,,,,,,,,,,,,
29/1/2007,4.114,2.5,,,,,,,,,,,,,,,,
30/1/2007,4.105,2.5,,,,,,,,,,,,,,,,
31/1/2007,4.095,2.5,,,,,,,,,,,,,,,,
1/2/2007,4.087,2.5,,,,,,,,,,,,,,,,
2/2/2007,4.069,2.5,,,,,,,,,,,,,,,,
5/2/2007,4.038,2.5,,,,,,,,,,,,,,,,
6/2/2007,4.036,2.5,,,,,,,,,,,,,,,,
7/2/2007,4.036,2.5,,,,,,,,,,,,,,,,
8/2/2007,4.05,2.5,,,,,,,,,,,,,,,,
9/2/2007,4.096,2.5,,,,,,,,,,,,,,,,
12/2/2007,4.114,2.5,,,,,,,,,,,,,,,,
13/2/2007,4.132,2.5,,,,,,,,,,,,,,,,
14/2/2007,4.106,2.5,,,,,,,,,,,,,,,,
15/2/2007,4.051,2.5,,,,,,,,,,,,,,,,
16/2/2007,4.058,2.5,,,,,,,,,,,,,,,,
19/2/2007,4.075,2.5,,,,,,,,,,,,,,,,
20/2/2007,4.071,2.5,,,,,,,,,,,,,,,,
21/2/2007,4.061,2.5,,,,,,,,,,,,,,,,
22/2/2007,4.095,2.5,,,,,,,,,,,,,,,,
23/2/2007,4.056,2.5,,,,,,,,,,,,,,,,
26/2/2007,4.003,2.5,,,,,,,,,,,,,,,,
27/2/2007,3.972,2.5,,,,,,,,,,,,,,,,
28/2/2007,3.966,2.5,,,,,,,,,,,,,,,,
1/3/2007,3.957,2.5,,,,,,,,,,,,,,,,
2/3/2007,3.949,2.5,,,,,,,,,,,,,,,,
5/3/2007,3.926,2.5,,,,,,,,,,,,,,,,
6/3/2007,3.928,2.5,,,,,,,,,,,,,,,,
7/3/2007,3.93,2.5,,,,,,,,,,,,,,,,
8/3/2007,3.938,2.75,,,,,,,,,,,,,,,,
9/3/2007,3.968,2.75,,,,,,,,,,,,,,,,
12/3/2007,3.942,2.75,,,,,,,,,,,,,,,,
13/3/2007,3.913,2.75,,,,,,,,,,,,,,,,
14/3/2007,3.888,2.75,,,,,,,,,,,,,,,,
15/3/2007,3.912,2.75,,,,,,,,,,,,,,,,
16/3/2007,3.913,2.75,,,,,,,,,,,,,,,,
19/3/2007,3.933,2.75,,,,,,,,,,,,,,,,
20/3/2007,3.916,2.75,,,,,,,,,,,,,,,,
21/3/2007,3.935,2.75,,,,,,,,,,,,,,,,
22/3/2007,3.965,2.75,,,,,,,,,,,,,,,,
23/3/2007,4.018,2.75,,,,,,,,,,,,,,,,
26/3/2007,4.018,2.75,,,,,,,,,,,,,,,,
27/3/2007,4.039,2.75,,,,,,,,,,,,,,,,
28/3/2007,4.043,2.75,,,,,,,,,,,,,,,,
29/3/2007,4.064,2.75,,,,,,,,,,,,,,,,
30/3/2007,4.067,2.75,,,,,,,,,,,,,,,,
2/4/2007,4.081,2.75,,,,,,,,,,,,,,,,
3/4/2007,4.11,2.75,,,,,,,,,,,,,,,,
4/4/2007,4.084,2.75,,,,,,,,,,,,,,,,
5/4/2007,4.109,2.75,,,,,,,,,,,,,,,,
6/4/2007,4.109,2.75,,,,,,,,,,,,,,,,
9/4/2007,4.108,2.75,,,,,,,,,,,,,,,,
10/4/2007,4.142,2.75,,,,,,,,,,,,,,,,
11/4/2007,4.157,2.75,,,,,,,,,,,,,,,,
12/4/2007,4.198,2.75,,,,,,,,,,,,,,,,
13/4/2007,4.248,2.75,,,,,,,,,,,,,,,,
16/4/2007,4.223,2.75,,,,,,,,,,,,,,,,
17/4/2007,4.197,2.75,,,,,,,,,,,,,,,,
18/4/2007,4.169,2.75,,,,,,,,,,,,,,,,
19/4/2007,4.212,2.75,,,,,,,,,,,,,,,,
20/4/2007,4.218,2.75,,,,,,,,,,,,,,,,
23/4/2007,4.194,2.75,,,,,,,,,,,,,,,,
24/4/2007,4.176,2.75,,,,,,,,,,,,,,,,
25/4/2007,4.202,2.75,,,,,,,,,,,,,,,,
26/4/2007,4.234,2.75,,,,,,,,,,,,,,,,
27/4/2007,4.233,2.75,,,,,,,,,,,,,,,,
30/4/2007,4.165,2.75,,,,,,,,,,,,,,,,
1/5/2007,4.148,2.75,,,,,,,,,,,,,,,,
2/5/2007,4.222,2.75,,,,,,,,,,,,,,,,
3/5/2007,4.244,2.75,,,,,,,,,,,,,,,,
4/5/2007,4.208,2.75,,,,,,,,,,,,,,,,
7/5/2007,4.224,2.75,,,,,,,,,,,,,,,,
8/5/2007,4.208,2.75,,,,,,,,,,,,,,,,
9/5/2007,4.221,2.75,,,,,,,,,,,,,,,,
10/5/2007,4.227,2.75,,,,,,,,,,,,,,,,
11/5/2007,4.247,2.75,,,,,,,,,,,,,,,,
14/5/2007,4.29,2.75,,,,,,,,,,,,,,,,
15/5/2007,4.307,2.75,,,,,,,,,,,,,,,,
16/5/2007,4.311,2.75,,,,,,,,,,,,,,,,
17/5/2007,4.318,2.75,,,,,,,,,,,,,,,,
18/5/2007,4.319,2.75,,,,,,,,,,,,,,,,
21/5/2007,4.33,2.75,,,,,,,,,,,,,,,,
22/5/2007,4.346,2.75,,,,,,,,,,,,,,,,
23/5/2007,4.372,2.75,,,,,,,,,,,,,,,,
24/5/2007,4.363,2.75,,,,,,,,,,,,,,,,
25/5/2007,4.381,2.75,,,,,,,,,,,,,,,,
28/5/2007,4.384,2.75,,,,,,,,,,,,,,,,
29/5/2007,4.394,2.75,,,,,,,,,,,,,,,,
30/5/2007,4.39,2.75,,,,,,,,,,,,,,,,
31/5/2007,4.414,2.75,,,,,,,,,,,,,,,,
1/6/2007,4.452,2.75,,,,,,,,,,,,,,,,
4/6/2007,4.448,2.75,,,,,,,,,,,,,,,,
5/6/2007,4.493,2.75,,,,,,,,,,,,,,,,
6/6/2007,4.461,3,,,,,,,,,,,,,,,,
7/6/2007,4.547,3,,,,,,,,,,,,,,,,
8/6/2007,4.574,3,,,,,,,,,,,,,,,,
11/6/2007,4.565,3,,,,,,,,,,,,,,,,
12/6/2007,4.611,3,,,,,,,,,,,,,,,,
13/6/2007,4.644,3,,,,,,,,,,,,,,,,
14/6/2007,4.644,3,,,,,,,,,,,,,,,,
15/6/2007,4.659,3,,,,,,,,,,,,,,,,
18/6/2007,4.666,3,,,,,,,,,,,,,,,,
19/6/2007,4.62,3,,,,,,,,,,,,,,,,
20/6/2007,4.645,3,,,,,,,,,,,,,,,,
21/6/2007,4.652,3,,,,,,,,,,,,,,,,
22/6/2007,4.662,3,,,,,,,,,,,,,,,,
25/6/2007,4.626,3,,,,,,,,,,,,,,,,
26/6/2007,4.607,3,,,,,,,,,,,,,,,,
27/6/2007,4.55,3,,,,,,,,,,,,,,,,
28/6/2007,4.569,3,,,,,,,,,,,,,,,,
29/6/2007,4.574,3,,,,,,,,,,,,,,,,
2/7/2007,4.506,3,,,,,,,,,,,,,,,,
3/7/2007,4.557,3,,,,,,,,,,,,,,,,
4/7/2007,4.603,3,,,,,,,,,,,,,,,,
5/7/2007,4.649,3,,,,,,,,,,,,,,,,
6/7/2007,4.68,3,,,,,,,,,,,,,,,,
9/7/2007,4.674,3,,,,,,,,,,,,,,,,
10/7/2007,4.589,3,,,,,,,,,,,,,,,,
11/7/2007,4.578,3,,,,,,,,,,,,,,,,
12/7/2007,4.62,3,,,,,,,,,,,,,,,,
13/7/2007,4.603,3,,,,,,,,,,,,,,,,
16/7/2007,4.566,3,,,,,,,,,,,,,,,,
17/7/2007,4.58,3,,,,,,,,,,,,,,,,
18/7/2007,4.526,3,,,,,,,,,,,,,,,,
19/7/2007,4.531,3,,,,,,,,,,,,,,,,
20/7/2007,4.418,3,,,,,,,,,,,,,,,,
23/7/2007,4.422,3,,,,,,,,,,,,,,,,
24/7/2007,4.413,3,,,,,,,,,,,,,,,,
25/7/2007,4.382,3,,,,,,,,,,,,,,,,
26/7/2007,4.314,3,,,,,,,,,,,,,,,,
27/7/2007,4.307,3,,,,,,,,,,,,,,,,
30/7/2007,4.288,3,,,,,,,,,,,,,,,,
31/7/2007,4.33,3,,,,,,,,,,,,,,,,
1/8/2007,4.335,3,,,,,,,,,,,,,,,,
2/8/2007,4.36,3,,,,,,,,,,,,,,,,
3/8/2007,4.303,3,,,,,,,,,,,,,,,,
6/8/2007,4.312,3,,,,,,,,,,,,,,,,
7/8/2007,4.332,3,,,,,,,,,,,,,,,,
8/8/2007,4.412,3,,,,,,,,,,,,,,,,
9/8/2007,4.384,3,,,,,,,,,,,,,,,,
10/8/2007,4.355,3,,,,,,,,,,,,,,,,
13/8/2007,4.373,3,,,,,,,,,,,,,,,,
14/8/2007,4.362,3,,,,,,,,,,,,,,,,
15/8/2007,4.341,3,,,,,,,,,,,,,,,,
16/8/2007,4.261,3,,,,,,,,,,,,,,,,
17/8/2007,4.323,3,,,,,,,,,,,,,,,,
20/8/2007,4.309,3,,,,,,,,,,,,,,,,
21/8/2007,4.268,3,,,,,,,,,,,,,,,,
22/8/2007,4.325,3,,,,,,,,,,,,,,,,
23/8/2007,4.299,3,,,,,,,,,,,,,,,,
24/8/2007,4.289,3,,,,,,,,,,,,,,,,
27/8/2007,4.274,3,,,,,,,,,,,,,,,,
28/8/2007,4.251,3,,,,,,,,,,,,,,,,
29/8/2007,4.251,3,,,,,,,,,,,,,,,,
30/8/2007,4.257,3,,,,,,,,,,,,,,,,
31/8/2007,4.26,3,,,,,,,,,,,,,,,,
3/9/2007,4.282,3,,,,,,,,,,,,,,,,
4/9/2007,4.295,3,,,,,,,,,,,,,,,,
5/9/2007,4.233,3,,,,,,,,,,,,,,,,
6/9/2007,4.227,3,,,,,,,,,,,,,,,,
7/9/2007,4.15,3,,,,,,,,,,,,,,,,
10/9/2007,4.093,3,,,,,,,,,,,,,,,,
11/9/2007,4.112,3,,,,,,,,,,,,,,,,
12/9/2007,4.143,3,,,,,,,,,,,,,,,,
13/9/2007,4.181,3,,,,,,,,,,,,,,,,
14/9/2007,4.178,3,,,,,,,,,,,,,,,,
17/9/2007,4.161,3,,,,,,,,,,,,,,,,
18/9/2007,4.226,3,,,,,,,,,,,,,,,,
19/9/2007,4.298,3,,,,,,,,,,,,,,,,
20/9/2007,4.357,3,,,,,,,,,,,,,,,,
21/9/2007,4.384,3,,,,,,,,,,,,,,,,
24/9/2007,4.388,3,,,,,,,,,,,,,,,,
25/9/2007,4.349,3,,,,,,,,,,,,,,,,
26/9/2007,4.407,3,,,,,,,,,,,,,,,,
27/9/2007,4.397,3,,,,,,,,,,,,,,,,
28/9/2007,4.347,3,,,,,,,,,,,,,,,,
1/10/2007,4.346,3,,,,,,,,,,,,,,,,
2/10/2007,4.338,3,,,,,,,,,,,,,,,,
3/10/2007,4.356,3,,,,,,,,,,,,,,,,
4/10/2007,4.307,3,,,,,,,,,,,,,,,,
5/10/2007,4.368,3,,,,,,,,,,,,,,,,
8/10/2007,4.37,3,,,,,,,,,,,,,,,,
9/10/2007,4.334,3,,,,,,,,,,,,,,,,
10/10/2007,4.362,3,,,,,,,,,,,,,,,,
11/10/2007,4.403,3,,,,,,,,,,,,,,,,
12/10/2007,4.427,3,,,,,,,,,,,,,,,,
15/10/2007,4.432,3,,,,,,,,,,,,,,,,
16/10/2007,4.445,3,,,,,,,,,,,,,,,,
17/10/2007,4.399,3,,,,,,,,,,,,,,,,
18/10/2007,4.332,3,,,,,,,,,,,,,,,,
19/10/2007,4.231,3,,,,,,,,,,,,,,,,
22/10/2007,4.199,3,,,,,,,,,,,,,,,,
23/10/2007,4.206,3,,,,,,,,,,,,,,,,
24/10/2007,4.159,3,,,,,,,,,,,,,,,,
25/10/2007,4.169,3,,,,,,,,,,,,,,,,
26/10/2007,4.184,3,,,,,,,,,,,,,,,,
29/10/2007,4.178,3,,,,,,,,,,,,,,,,
30/10/2007,4.199,3,,,,,,,,,,,,,,,,
31/10/2007,4.246,3,,,,,,,,,,,,,,,,
1/11/2007,4.213,3,,,,,,,,,,,,,,,,
2/11/2007,4.183,3,,,,,,,,,,,,,,,,
5/11/2007,4.192,3,,,,,,,,,,,,,,,,
6/11/2007,4.207,3,,,,,,,,,,,,,,,,
7/11/2007,4.241,3,,,,,,,,,,,,,,,,
8/11/2007,4.176,3,,,,,,,,,,,,,,,,
9/11/2007,4.143,3,,,,,,,,,,,,,,,,
12/11/2007,4.155,3,,,,,,,,,,,,,,,,
13/11/2007,4.181,3,,,,,,,,,,,,,,,,
14/11/2007,4.195,3,0.005733369,0.002923815,0.003140553,-0.003231669,0.009079299,0.93098741,4.013726543,0.46840661,3.095649588,4.931803498,8.568893906,0.016405285,0.000424648,0.015572975,0.017237595,38.63267657
15/11/2007,4.17,3,0.005589607,0.003011719,0.003139403,-0.00314151,0.009164948,0.959328637,3.999794198,0.447053254,3.123569821,4.876018575,8.947019544,0.016411439,0.000424807,0.015578818,0.01724406,38.6327186
16/11/2007,4.159,3,0.005483197,0.003053712,0.003133857,-0.003088647,0.009196071,0.974426119,4.011895158,0.446464537,3.136824665,4.88696565,8.98592122,0.016392142,0.000424304,0.015560506,0.017223779,38.63298063
19/11/2007,4.114,3,0.005297596,0.003193216,0.003135838,-0.002953026,0.009339459,1.018297588,3.980332502,0.41192898,3.172951701,4.787713302,9.662666856,0.01641131,0.000424801,0.015578699,0.017243921,38.63289792
20/11/2007,4.124,3,0.005347055,0.003160552,0.00313442,-0.002982911,0.009304016,1.008337129,3.984573916,0.417901245,3.165487476,4.803660355,9.534726129,0.016411934,0.000424817,0.015579293,0.017244575,38.63297231
21/11/2007,4.088,3,0.005164891,0.003279694,0.003133734,-0.002862424,0.009421812,1.046577102,3.976789672,0.39917918,3.19439848,4.759180865,9.962417562,0.0164151,0.000424898,0.015582299,0.017247901,38.63300638
22/11/2007,4.086,3,0.005141425,0.003291552,0.003132456,-0.002848061,0.009431165,1.050789534,3.979990967,0.398942431,3.198063802,4.761918131,9.976354125,0.016413951,0.000424868,0.01558121,0.017246692,38.6330677
23/11/2007,4.098,3,0.005155601,0.003271689,0.003130933,-0.00286494,0.009408317,1.044956463,3.99248279,0.406639316,3.19546973,4.789495849,9.818240957,0.016412591,0.000424832,0.01557992,0.017245262,38.63310484
26/11/2007,4.097,3,0.005165868,0.003267041,0.003129666,-0.002867104,0.009401187,1.043894552,3.989994073,0.405816887,3.194592975,4.785395172,9.832006015,0.016412135,0.00042482,0.015579488,0.017244781,38.63317359
27/11/2007,4.115,3,0.005241447,0.00321373,0.003129008,-0.002919126,0.009346586,1.027076176,3.999078363,0.416667769,3.182409535,4.81574719,9.597762676,0.016414975,0.000424893,0.015582185,0.017247765,38.63320565
28/11/2007,4.183,3,0.005453458,0.003055256,0.003132256,-0.003083967,0.009194478,0.975416903,4.05586584,0.469778942,3.135099113,4.976632567,8.633562461,0.016441125,0.000425571,0.015607006,0.017275245,38.63306152
29/11/2007,4.136,3,0.00522142,0.003222317,0.003134879,-0.002922046,0.009366681,1.02789194,4.027267327,0.430087103,3.184296606,4.870238049,9.363841188,0.016463179,0.000426144,0.015627938,0.01729842,38.63293776
30/11/2007,4.198,3,0.005459362,0.003059446,0.003139461,-0.003093898,0.00921279,0.974513161,4.073065547,0.480200197,3.13187316,5.014257934,8.482015562,0.016496167,0.000427,0.015659247,0.017333087,38.63271033
3/12/2007,4.14,3,0.005175456,0.003270188,0.003144684,-0.002893393,0.009433769,1.039909854,4.035957872,0.429393147,3.194347304,4.877568441,9.399213512,0.016529662,0.000427869,0.015691038,0.017368285,38.63250477
4/12/2007,4.093,3,0.004941002,0.003449179,0.003146847,-0.00271864,0.009616999,1.096074748,4.016200989,0.397640862,3.2368249,4.795577078,10.10007113,0.016546385,0.000428303,0.015706911,0.017385859,38.63242299
5/12/2007,4.099,3,0.005093808,0.003344042,0.003140693,-0.002811715,0.009499799,1.064746652,4.005113814,0.403890256,3.213488912,4.796738715,9.916341766,0.016519411,0.000427602,0.015681311,0.017357511,38.63268801
6/12/2007,4.149,3,0.005283333,0.003210398,0.003143946,-0.002951737,0.009372533,1.021136471,4.033804109,0.43548345,3.180256547,4.887351671,9.262818389,0.016543252,0.000428221,0.015703939,0.017382565,38.63251944
7/12/2007,4.264,3,0.005808987,0.002897227,0.003164109,-0.003304427,0.009098881,0.915653273,4.122384807,0.543729619,3.056674754,5.18809486,7.581681528,0.016658877,0.000431224,0.015813678,0.017504076,38.63161155
10/12/2007,4.331,3,0.00634442,0.002625699,0.003168697,-0.003584947,0.008836346,0.828636806,4.184863725,0.652543036,2.905879374,5.463848075,6.41316127,0.016698948,0.000432264,0.015851711,0.017546184,38.63139265
11/12/2007,4.311,3,0.006213596,0.002697302,0.003165792,-0.003507651,0.008902255,0.852014726,4.161072138,0.614466453,2.95671789,5.365426386,6.771845912,0.016702015,0.000432342,0.015854626,0.017549405,38.63151334
12/12/2007,4.377,3,0.006992931,0.002367469,0.003166813,-0.003839485,0.008574422,0.747587058,4.225675009,0.762586098,2.731006258,5.720343761,5.541243175,0.016728222,0.000433021,0.015879501,0.017576942,38.63145613
13/12/2007,4.36,3,0.006616179,0.002498488,0.003158862,-0.003692881,0.008689857,0.790945727,4.221595599,0.716514342,2.817227488,5.62596371,5.891850797,0.016707465,0.000432479,0.015859806,0.017555125,38.63183272
14/12/2007,4.382,3,0.00684023,0.00240061,0.003156232,-0.003785605,0.008586826,0.76059372,4.251675194,0.774733876,2.733196797,5.770153592,5.48791698,0.016711147,0.000432573,0.015863303,0.017558991,38.63193238
17/12/2007,4.366,3,0.006596692,0.002499021,0.003151581,-0.003678078,0.00867612,0.792941983,4.235245686,0.726704642,2.810904586,5.659586785,5.828015177,0.016711574,0.000432582,0.015863713,0.017559435,38.63213917
18/12/2007,4.345,3,0.006460293,0.002569946,0.003148561,-0.003601234,0.008741127,0.816228835,4.206526051,0.679357465,2.87498542,5.538066682,6.191918494,0.016713982,0.000432643,0.015866002,0.017561963,38.63226979
19/12/2007,4.347,3,0.00653116,0.002541762,0.003145094,-0.003622623,0.008706147,0.808167127,4.206300305,0.685574218,2.862574837,5.550025772,6.135441202,0.01671255,0.000432604,0.015864646,0.017560454,38.63242487
20/12/2007,4.313,3,0.00596542,0.002784616,0.003136827,-0.003363565,0.008932797,0.887717412,4.188172917,0.609099784,2.99433734,5.382008495,6.876004597,0.016681898,0.000431806,0.015835558,0.017528239,38.6328264
21/12/2007,4.371,3,0.006353151,0.002581374,0.003138657,-0.003570393,0.008733141,0.822445539,4.255391254,0.717461243,2.849167217,5.66161529,5.931179273,0.016707821,0.000432478,0.015860163,0.017555478,38.63274316
24/12/2007,4.371,3,0.006161214,0.002654911,0.003133734,-0.003487208,0.00879703,0.847203675,4.260595707,0.700664507,2.887293273,5.633898142,6.080792824,0.016696418,0.000432181,0.015849343,0.017543492,38.63294705
25/12/2007,4.366,3,0.005998619,0.00272807,0.003130444,-0.003407601,0.008863741,0.871464221,4.256859437,0.677269825,2.92941058,5.584308294,6.285322747,0.016692757,0.000432084,0.015845873,0.017539641,38.63313796
26/12/2007,4.361,3,0.006030468,0.002717107,0.003127447,-0.003412689,0.008846903,0.868793888,4.250796905,0.673393144,2.930946344,5.570647467,6.31250399,0.01669145,0.000432049,0.015844634,0.017538266,38.633249
27/12/2007,4.401,3,0.006515776,0.002488756,0.003124813,-0.003635877,0.00861339,0.796449662,4.299923134,0.781542499,2.768099837,5.831746431,5.501841732,0.016700698,0.000432287,0.015853416,0.01754798,38.63336077
28/12/2007,4.362,3,0.006294628,0.002611097,0.003123327,-0.003510625,0.008732819,0.835998512,4.246489809,0.694550631,2.885170572,5.607809046,6.114010438,0.016708658,0.000432492,0.015860974,0.017556343,38.63343483
31/12/2007,4.358,3,0.006385726,0.002577043,0.003119447,-0.003537073,0.008691159,0.826121779,4.238292065,0.694928185,2.876232822,5.600351308,6.098892166,0.016702882,0.000432341,0.015855494,0.01755027,38.6336098
1/1/2008,4.357,3,0.006535749,0.002519104,0.003114555,-0.003585424,0.008623632,0.808816579,4.230770224,0.702471143,2.853926785,5.607613664,6.022696118,0.016692079,0.000432059,0.015845244,0.017538914,38.63382474
2/1/2008,4.231,3,0.005710699,0.003026508,0.0031389,-0.003125736,0.009178751,0.964193782,4.098745887,0.496457817,3.125688565,5.071803208,8.25598016,0.016833367,0.000435728,0.015979341,0.017687393,38.63276436
3/1/2008,4.215,3,0.005848063,0.00295487,0.003120072,-0.003160472,0.009070211,0.947051743,4.056220418,0.479654063,3.116098455,4.996342381,8.456553868,0.016744261,0.000433412,0.015894773,0.017593748,38.63358991
4/1/2008,4.157,3,0.005611499,0.003126053,0.00312067,-0.00299046,0.009242566,1.001724909,4.002344646,0.426832036,3.165753856,4.838935436,9.376860947,0.016758102,0.000433771,0.015907912,0.017608293,38.63356178
7/1/2008,4.149,3,0.005576478,0.003147652,0.003119367,-0.002966307,0.009261612,1.009067653,4.000076061,0.422796576,3.171394771,4.828757351,9.460994446,0.016758591,0.000433782,0.015908378,0.017608805,38.63363572
8/1/2008,4.176,3,0.005695712,0.003070918,0.003118936,-0.003042197,0.009184032,0.984604289,4.017324367,0.441235941,3.152501923,4.88214681,9.10470793,0.016765115,0.000433951,0.015914571,0.017615659,38.63365898
9/1/2008,4.113,3,0.005457776,0.00325448,0.003122913,-0.002866429,0.009375389,1.042129637,3.969456401,0.397421674,3.19050992,4.748402881,9.988021945,0.016793613,0.000434691,0.015941619,0.017645607,38.63346215
10/1/2008,4.112,3,0.00544978,0.003253704,0.003121338,-0.002864118,0.009371527,1.042406825,3.975209561,0.399434736,3.192317478,4.758101645,9.952087784,0.016791462,0.000434634,0.015939579,0.017643346,38.63353768
11/1/2008,4.111,3,0.005438606,0.003254881,0.003119766,-0.00285986,0.009369622,1.043309393,3.980910257,0.401217977,3.194523021,4.767297492,9.922063521,0.016789298,0.000434577,0.015937526,0.017641069,38.63362284
14/1/2008,4.08,3,0.005359,0.003326198,0.003118211,-0.002785495,0.009437891,1.066700922,3.952049866,0.38247731,3.20239434,4.701705393,10.33276947,0.016786384,0.000434501,0.015934762,0.017638007,38.63368392
15/1/2008,4.051,3,0.005279534,0.003397885,0.003115117,-0.002707744,0.009503515,1.090772901,3.92116653,0.365500417,3.204785713,4.637547347,10.72821357,0.016774121,0.000434182,0.015923124,0.017625118,38.63382638
16/1/2008,4.007,3,0.005185392,0.003479945,0.00311798,-0.002631295,0.009591184,1.11608961,3.906730019,0.354050572,3.212790899,4.600669139,11.03438416,0.016792434,0.000434658,0.015940505,0.017644363,38.63369612
17/1/2008,4.002,3,0.005162073,0.003455402,0.00310904,-0.002638317,0.009549121,1.11140465,3.930905787,0.361178406,3.222996111,4.638815463,10.88355705,0.016747024,0.000433478,0.015897408,0.01759664,38.63411532
18/1/2008,4.007,3,0.005147946,0.003449914,0.003107014,-0.002639833,0.009539661,1.110363335,3.944083946,0.365081423,3.228524358,4.659643534,10.80329949,0.016738796,0.000433264,0.015889599,0.017587993,38.6342005
