Date,PX_Last,Bank's Rate,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
20/9/2012,1.631,0,4,0,0.523826436,0.10176764,0.005664494,0.003103666,-0.00041869,0.011747679,1.825098165,0.753219181,0.269574688,0.224852793,1.28158557,2.794102025,0.041675048,0.001078827,0.039560547,0.043789549,38.62995821
21/9/2012,1.649,0,4,0,0.531453592,0.105812732,0.005400878,0.00310292,-0.000680845,0.011482601,1.740579348,0.757539513,0.281071867,0.206638654,1.308440371,2.69518085,0.041613457,0.001077232,0.039502083,0.043724832,38.62998906
24/9/2012,1.618,0,4,0,0.51835389,0.112231318,0.005125658,0.003103433,-0.000957069,0.011208386,1.651609383,0.751219487,0.296626601,0.16983135,1.332607625,2.532542548,0.041576246,0.00107627,0.039466757,0.043685735,38.62994409
25/9/2012,1.641,0,4,0,0.528056561,0.112607532,0.005065248,0.003105757,-0.001022035,0.011152531,1.630922354,0.757397651,0.298419532,0.172495368,1.342299934,2.538029752,0.041569619,0.001076101,0.039460461,0.043678777,38.629848
26/9/2012,1.494,0,4,0,0.467606505,0.121740152,0.004955163,0.003115583,-0.001151379,0.011061705,1.590445142,0.719539345,0.313120216,0.105823722,1.333254969,2.297965152,0.041668049,0.001078663,0.03955387,0.043782229,38.62935092
27/9/2012,1.495,0,4,0,0.468005627,0.116182458,0.005188168,0.003114763,-0.000916767,0.011293103,1.66567025,0.718697488,0.298318978,0.133992291,1.303402685,2.409157784,0.041627502,0.001077612,0.039515383,0.043739621,38.62940388
28/9/2012,1.484,0,4,0,0.463624022,0.127214909,0.004737187,0.00310617,-0.001350906,0.010825281,1.525089468,0.71399702,0.32604756,0.074943803,1.353050238,2.189855432,0.041486565,0.001073952,0.039381619,0.043591512,38.62979877
1/10/2012,1.52,0,4,0,0.478035801,0.129740198,0.004561066,0.003103731,-0.001522247,0.01064438,1.46954281,0.725352334,0.334770933,0.069201306,1.381503363,2.166712409,0.041435728,0.001072633,0.039333366,0.043538089,38.62990568
2/10/2012,1.519,0,4,0,0.477632656,0.126406548,0.004690993,0.003104045,-0.001392936,0.010774922,1.511251522,0.723324892,0.325244773,0.085845138,1.360804646,2.223940099,0.041420361,0.001072236,0.039318778,0.043521944,38.62988492
3/10/2012,1.503,0,4,0,0.47120435,0.129631219,0.004601685,0.003105196,-0.001484499,0.01068787,1.48193065,0.718906314,0.331884162,0.068413355,1.369399272,2.166136246,0.041417074,0.001072153,0.039315655,0.043518493,38.62983
4/10/2012,1.516,0,4,0,0.476424197,0.128967756,0.004600831,0.003106546,-0.001487999,0.010689661,1.481011673,0.722745635,0.330391058,0.07517916,1.370312109,2.187545989,0.041417267,0.00107216,0.039315834,0.043518699,38.62976071
5/10/2012,1.58,0,4,0,0.502526821,0.120271854,0.004828637,0.003109493,-0.001265969,0.010923242,1.552869615,0.738994985,0.310940963,0.129550696,1.348439273,2.376640814,0.041432868,0.001072567,0.039330637,0.0435351,38.62962528
8/10/2012,1.524,0,4,0,0.479650006,0.127376369,0.004650796,0.003111995,-0.001448715,0.010750307,1.494473829,0.724759354,0.325418725,0.086938652,1.362580055,2.227159341,0.041441453,0.001072793,0.039338779,0.043544128,38.62949112
9/10/2012,1.529,0,4,0,0.481671434,0.127203513,0.004648602,0.003113492,-0.001453843,0.010751048,1.493050809,0.726085119,0.324651531,0.089768119,1.362402119,2.23650607,0.04144141,0.001072794,0.039338733,0.043544086,38.62941583
10/10/2012,1.55,0,4,0,0.490206337,0.136179219,0.004241236,0.003099834,-0.00183444,0.010316911,1.368213702,0.736350511,0.351111668,0.048171641,1.424529381,2.097197493,0.041245249,0.001067699,0.03915256,0.043337938,38.63005027
11/10/2012,1.564,0,4,0,0.495937011,0.131646338,0.004378711,0.003099874,-0.001697041,0.010454463,1.412544984,0.737343625,0.33925096,0.072411744,1.402275506,2.173445951,0.041232767,0.001067376,0.039140711,0.043324824,38.63003522
12/10/2012,1.507,0,4,0,0.472807557,0.140417162,0.004192784,0.003101121,-0.001885412,0.010270981,1.352022284,0.722175107,0.357210142,0.022043228,1.422306986,2.021709412,0.041239426,0.00106755,0.039147028,0.043331823,38.62997197
15/10/2012,1.519,0,4,0,0.477632656,0.140440173,0.004164425,0.003101367,-0.001914255,0.010243104,1.342770578,0.726866101,0.357842451,0.025494897,1.428237305,2.031246151,0.041236366,0.001067471,0.039144122,0.04332861,38.62995024
16/10/2012,1.601,0,4,0,0.511242377,0.128310056,0.004438458,0.00310405,-0.00164548,0.010522396,1.42989254,0.747293196,0.331159758,0.098220071,1.396366321,2.256594224,0.041259305,0.001068068,0.039165891,0.043352719,38.62983252
17/10/2012,1.7,0,4,0,0.553385238,0.119578814,0.004624178,0.003110075,-0.001471569,0.010719925,1.4868382,0.771771476,0.313737016,0.156846923,1.386696028,2.459931201,0.041316047,0.001069545,0.039219739,0.043412355,38.62955541
18/10/2012,1.699,0,4,0,0.55295055,0.113756078,0.004895949,0.003105957,-0.001191727,0.010983626,1.576309239,0.763045069,0.296602001,0.181705147,1.34438499,2.572622796,0.041229764,0.001067306,0.039137846,0.043321683,38.62976789
19/10/2012,1.675,0,4,0,0.542574322,0.119393305,0.004665681,0.0031054,-0.001420904,0.010752266,1.502440909,0.761442265,0.310760386,0.152351907,1.370532622,2.450255239,0.041190397,0.001066286,0.039100477,0.043280317,38.62979094
22/10/2012,1.7,0,4,0,0.553385238,0.121485164,0.004513681,0.003104446,-0.001571033,0.010598395,1.453940845,0.772059144,0.318853563,0.147106162,1.397012127,2.42135963,0.041151184,0.00106527,0.039063255,0.043239112,38.62982327
23/10/2012,1.648,0,4,0,0.531028331,0.12559263,0.004440986,0.003107172,-0.001649071,0.010531044,1.429269488,0.759538082,0.325757114,0.121054138,1.398022026,2.331608579,0.041164853,0.001065627,0.039076223,0.043253483,38.62968487
24/10/2012,1.64,0,4,0,0.527632742,0.122474615,0.004591349,0.003106509,-0.00149741,0.010680107,1.477976812,0.752224487,0.315620311,0.133608677,1.370840296,2.38332091,0.041133618,0.001064818,0.039046576,0.043220661,38.62973349
25/10/2012,1.659,0,4,0,0.535716173,0.116286593,0.004833295,0.003105199,-0.001252895,0.010919486,1.556516935,0.750892075,0.299309431,0.16424559,1.337538559,2.508748464,0.041087076,0.001063611,0.039002399,0.043171754,38.6297936
26/10/2012,1.594,0,4,0,0.508328744,0.124182069,0.004606952,0.003107559,-0.001483862,0.010697767,1.482498954,0.737806452,0.315893396,0.118655396,1.356957509,2.335618475,0.041090131,0.001063693,0.039005292,0.04317497,38.62967546
29/10/2012,1.518,0,4,0,0.477229674,0.12560485,0.00470343,0.00310756,-0.001387389,0.010794248,1.513544116,0.713679549,0.313486525,0.099245959,1.328113139,2.276587641,0.041066922,0.001063093,0.038983261,0.043150584,38.62967356
30/10/2012,1.527,0,4,0,0.480862373,0.128328346,0.004573451,0.003107513,-0.001517275,0.010664176,1.471739798,0.717596888,0.320851915,0.088727134,1.346466641,2.23653609,0.041044367,0.001062509,0.038961849,0.043126885,38.62965795
31/10/2012,1.514,0,4,0,0.475619368,0.13460596,0.004357616,0.003105619,-0.001729398,0.01044463,1.4031391,0.71658554,0.336025121,0.057976303,1.375194778,2.13253562,0.041003472,0.001061448,0.038923034,0.043083911,38.62973698
1/11/2012,1.51,0,4,0,0.474011651,0.136309545,0.004304867,0.003106285,-0.001783451,0.010393184,1.385857124,0.716187009,0.339632194,0.050507909,1.381866109,2.108713549,0.041000221,0.001061366,0.038919944,0.043080497,38.62968891
2/11/2012,1.496,0,4,0,0.468404908,0.131705174,0.004501962,0.003102958,-0.001579836,0.01058376,1.45086126,0.706791572,0.325764249,0.068293643,1.3452895,2.169641308,0.040942843,0.001059876,0.038865487,0.043020199,38.62985505
5/11/2012,1.461,0,4,0,0.454524058,0.125241565,0.004810401,0.003093629,-0.001253113,0.010873914,1.554937691,0.690749914,0.306715951,0.08958665,1.291913178,2.252083441,0.040799542,0.001056154,0.03872948,0.042869603,38.63030204
6/11/2012,1.468,0,4,0,0.457284857,0.121631658,0.004944034,0.003094888,-0.001121947,0.011010015,1.59748387,0.691686142,0.297550506,0.10848715,1.274885135,2.324600791,0.040789518,0.001055896,0.038719962,0.042859073,38.6302554
7/11/2012,1.4,0,4,0,0.430782916,0.126022799,0.004910589,0.00309815,-0.001161785,0.010982963,1.585006975,0.672679841,0.303430737,0.077955596,1.267404087,2.216913972,0.040806144,0.00105633,0.038735737,0.042876552,38.63009214
8/11/2012,1.386,0,4,0,0.425412746,0.128133349,0.004861128,0.003099903,-0.001214682,0.010936938,1.568154928,0.668332154,0.306924768,0.06675961,1.269904699,2.177511315,0.040806166,0.001056334,0.038735752,0.04287658,38.62999408
